date,hour,station,ridership,day_of_week,is_weekend,is_peak,previous_hour_demand,previous_day_demand,rolling_3hr_demand,demand_change,hour_sin,hour_cos,day_sin,day_cos
2025-08-10,23,Krishnarajapura,41,6,1,0,453.0,13.0,403.0,-412.0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334
2025-08-11,0,Krishnarajapura,2,0,0,0,41.0,0.0,165.33333333333334,-39.0,0.0,1.0,0.0,1.0
2025-08-11,1,Krishnarajapura,0,0,0,0,2.0,0.0,14.333333333333334,-2.0,0.25881904510252074,0.9659258262890683,0.0,1.0
2025-08-11,2,Krishnarajapura,0,0,0,0,0.0,0.0,0.6666666666666666,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0
2025-08-11,3,Krishnarajapura,0,0,0,0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,1.0
2025-08-11,4,Krishnarajapura,123,0,0,0,0.0,0.0,41.0,123.0,0.8660254037844386,0.5000000000000001,0.0,1.0
2025-08-11,5,Krishnarajapura,336,0,0,0,123.0,0.0,153.0,213.0,0.9659258262890683,0.25881904510252074,0.0,1.0
2025-08-11,6,Krishnarajapura,513,0,0,0,336.0,141.0,324.0,177.0,1.0,6.123233995736766e-17,0.0,1.0
2025-08-11,7,Krishnarajapura,1293,0,0,1,513.0,370.0,714.0,780.0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2025-08-11,8,Krishnarajapura,1955,0,0,1,1293.0,533.0,1253.6666666666667,662.0,0.8660254037844387,-0.4999999999999998,0.0,1.0
2025-08-11,9,Krishnarajapura,2817,0,0,1,1955.0,832.0,2021.6666666666667,862.0,0.7071067811865476,-0.7071067811865475,0.0,1.0
2025-08-11,10,Krishnarajapura,2000,0,0,1,2817.0,850.0,2257.3333333333335,-817.0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2025-08-11,11,Krishnarajapura,1390,0,0,0,2000.0,1134.0,2069.0,-610.0,0.258819045102521,-0.9659258262890682,0.0,1.0
2025-08-11,12,Krishnarajapura,1362,0,0,0,1390.0,1399.0,1584.0,-28.0,1.2246467991473532e-16,-1.0,0.0,1.0
2025-08-11,13,Krishnarajapura,959,0,0,0,1362.0,800.0,1237.0,-403.0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2025-08-11,14,Krishnarajapura,622,0,0,0,959.0,682.0,981.0,-337.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2025-08-11,15,Krishnarajapura,791,0,0,0,622.0,713.0,790.6666666666666,169.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2025-08-11,16,Krishnarajapura,1289,0,0,0,791.0,838.0,900.6666666666666,498.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2025-08-11,17,Krishnarajapura,1330,0,0,1,1289.0,878.0,1136.6666666666667,41.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2025-08-11,18,Krishnarajapura,1472,0,0,1,1330.0,784.0,1363.6666666666667,142.0,-1.0,-1.8369701987210297e-16,0.0,1.0
2025-08-11,19,Krishnarajapura,1336,0,0,1,1472.0,714.0,1379.3333333333333,-136.0,-0.9659258262890684,0.2588190451025203,0.0,1.0
2025-08-11,20,Krishnarajapura,824,0,0,1,1336.0,690.0,1210.6666666666667,-512.0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2025-08-11,21,Krishnarajapura,694,0,0,0,824.0,715.0,951.3333333333334,-130.0,-0.7071067811865477,0.7071067811865474,0.0,1.0
2025-08-11,22,Krishnarajapura,219,0,0,0,694.0,453.0,579.0,-475.0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2025-08-11,23,Krishnarajapura,77,0,0,0,219.0,41.0,330.0,-142.0,-0.25881904510252157,0.9659258262890681,0.0,1.0
2025-08-12,0,Krishnarajapura,0,1,0,0,77.0,2.0,98.66666666666667,-77.0,0.0,1.0,0.7818314824680298,0.6234898018587336
2025-08-12,1,Krishnarajapura,0,1,0,0,0.0,0.0,25.666666666666668,0.0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
2025-08-12,2,Krishnarajapura,0,1,0,0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2025-08-12,3,Krishnarajapura,0,1,0,0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336
2025-08-12,4,Krishnarajapura,12,1,0,0,0.0,123.0,4.0,12.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2025-08-12,5,Krishnarajapura,238,1,0,0,12.0,336.0,83.33333333333333,226.0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
2025-08-12,6,Krishnarajapura,342,1,0,0,238.0,513.0,197.33333333333334,104.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2025-08-12,7,Krishnarajapura,875,1,0,1,342.0,1293.0,485.0,533.0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2025-08-12,8,Krishnarajapura,2262,1,0,1,875.0,1955.0,1159.6666666666667,1387.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2025-08-12,9,Krishnarajapura,2838,1,0,1,2262.0,2817.0,1991.6666666666667,576.0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
2025-08-12,10,Krishnarajapura,2071,1,0,1,2838.0,2000.0,2390.3333333333335,-767.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2025-08-12,11,Krishnarajapura,1419,1,0,0,2071.0,1390.0,2109.3333333333335,-652.0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
2025-08-12,12,Krishnarajapura,767,1,0,0,1419.0,1362.0,1419.0,-652.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2025-08-12,13,Krishnarajapura,688,1,0,0,767.0,959.0,958.0,-79.0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
2025-08-12,14,Krishnarajapura,760,1,0,0,688.0,622.0,738.3333333333334,72.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2025-08-12,15,Krishnarajapura,891,1,0,0,760.0,791.0,779.6666666666666,131.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
2025-08-12,16,Krishnarajapura,1401,1,0,0,891.0,1289.0,1017.3333333333334,510.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2025-08-12,17,Krishnarajapura,1756,1,0,1,1401.0,1330.0,1349.3333333333333,355.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2025-08-12,18,Krishnarajapura,1483,1,0,1,1756.0,1472.0,1546.6666666666667,-273.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2025-08-12,19,Krishnarajapura,1253,1,0,1,1483.0,1336.0,1497.3333333333333,-230.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
2025-08-12,20,Krishnarajapura,1072,1,0,1,1253.0,824.0,1269.3333333333333,-181.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2025-08-12,21,Krishnarajapura,670,1,0,0,1072.0,694.0,998.3333333333334,-402.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
2025-08-12,22,Krishnarajapura,356,1,0,0,670.0,219.0,699.3333333333334,-314.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2025-08-12,23,Krishnarajapura,20,1,0,0,356.0,77.0,348.6666666666667,-336.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
2025-08-13,0,Krishnarajapura,0,2,0,0,20.0,0.0,125.33333333333333,-20.0,0.0,1.0,0.9749279121818236,-0.22252093395631434
2025-08-13,1,Krishnarajapura,0,2,0,0,0.0,0.0,6.666666666666667,0.0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
2025-08-13,2,Krishnarajapura,0,2,0,0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2025-08-13,3,Krishnarajapura,0,2,0,0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2025-08-13,4,Krishnarajapura,10,2,0,0,0.0,12.0,3.3333333333333335,10.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2025-08-13,5,Krishnarajapura,145,2,0,0,10.0,238.0,51.666666666666664,135.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
2025-08-13,6,Krishnarajapura,305,2,0,0,145.0,342.0,153.33333333333334,160.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2025-08-13,7,Krishnarajapura,1101,2,0,1,305.0,875.0,517.0,796.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2025-08-13,8,Krishnarajapura,2052,2,0,1,1101.0,2262.0,1152.6666666666667,951.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2025-08-13,9,Krishnarajapura,2891,2,0,1,2052.0,2838.0,2014.6666666666667,839.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
2025-08-13,10,Krishnarajapura,1976,2,0,1,2891.0,2071.0,2306.3333333333335,-915.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2025-08-13,11,Krishnarajapura,1063,2,0,0,1976.0,1419.0,1976.6666666666667,-913.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
2025-08-13,12,Krishnarajapura,949,2,0,0,1063.0,767.0,1329.3333333333333,-114.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2025-08-13,13,Krishnarajapura,778,2,0,0,949.0,688.0,930.0,-171.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
2025-08-13,14,Krishnarajapura,941,2,0,0,778.0,760.0,889.3333333333334,163.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2025-08-13,15,Krishnarajapura,1032,2,0,0,941.0,891.0,917.0,91.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
2025-08-13,16,Krishnarajapura,1399,2,0,0,1032.0,1401.0,1124.0,367.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2025-08-13,17,Krishnarajapura,1810,2,0,1,1399.0,1756.0,1413.6666666666667,411.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2025-08-13,18,Krishnarajapura,1478,2,0,1,1810.0,1483.0,1562.3333333333333,-332.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2025-08-13,19,Krishnarajapura,1689,2,0,1,1478.0,1253.0,1659.0,211.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2025-08-13,20,Krishnarajapura,1294,2,0,1,1689.0,1072.0,1487.0,-395.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2025-08-13,21,Krishnarajapura,1001,2,0,0,1294.0,670.0,1328.0,-293.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2025-08-13,22,Krishnarajapura,512,2,0,0,1001.0,356.0,935.6666666666666,-489.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2025-08-13,23,Krishnarajapura,41,2,0,0,512.0,20.0,518.0,-471.0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2025-08-14,0,Krishnarajapura,2,3,0,0,41.0,0.0,185.0,-39.0,0.0,1.0,0.43388373911755823,-0.900968867902419
2025-08-14,1,Krishnarajapura,0,3,0,0,2.0,0.0,14.333333333333334,-2.0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2025-08-14,2,Krishnarajapura,0,3,0,0,0.0,0.0,0.6666666666666666,0.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2025-08-14,3,Krishnarajapura,0,3,0,0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2025-08-14,4,Krishnarajapura,23,3,0,0,0.0,10.0,7.666666666666667,23.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2025-08-14,5,Krishnarajapura,240,3,0,0,23.0,145.0,87.66666666666667,217.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
2025-08-14,6,Krishnarajapura,410,3,0,0,240.0,305.0,224.33333333333334,170.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2025-08-14,7,Krishnarajapura,1009,3,0,1,410.0,1101.0,553.0,599.0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2025-08-14,8,Krishnarajapura,2008,3,0,1,1009.0,2052.0,1142.3333333333333,999.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2025-08-14,9,Krishnarajapura,2654,3,0,1,2008.0,2891.0,1890.3333333333333,646.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419
2025-08-14,10,Krishnarajapura,1575,3,0,1,2654.0,1976.0,2079.0,-1079.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2025-08-14,11,Krishnarajapura,1196,3,0,0,1575.0,1063.0,1808.3333333333333,-379.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419
2025-08-14,12,Krishnarajapura,858,3,0,0,1196.0,949.0,1209.6666666666667,-338.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2025-08-14,13,Krishnarajapura,997,3,0,0,858.0,778.0,1017.0,139.0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419
2025-08-14,14,Krishnarajapura,1007,3,0,0,997.0,941.0,954.0,10.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2025-08-14,15,Krishnarajapura,945,3,0,0,1007.0,1032.0,983.0,-62.0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419
2025-08-14,16,Krishnarajapura,1550,3,0,0,945.0,1399.0,1167.3333333333333,605.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2025-08-14,17,Krishnarajapura,1801,3,0,1,1550.0,1810.0,1432.0,251.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
